id;region;cantidad_hijos;ingresos_mensuales;ingreso_pcapita;signo_zodiacal;anio_nacimiento;edad;vive_rm;tiene_hijos;entrega_documentos;toma_credito
8930;Región de Aysén del General Carlos Ibáñez del Campo.;1;526453;175484.3333;10;1982;39;no;no;0;0
1805;Región de Aysén del General Carlos Ibáñez del Campo.;1;378652;126217.3333;12;1974;47;no;no;0;0
966;Región de Los Lagos.;2;703747;175936.75;1;1966;55;no;no;0;0
10944;Región de Los Ríos.;2;645250;161312.5;12;1978;43;no;no;0;0
3234;Región de Arica y Parinacota.;0;307743;153871.5;6;1967;54;no;si;0;0
7437;Región del Biobío.;1;339641;113213.6667;4;1977;44;no;no;0;0
8725;Región de Atacama.;2;982997;245749.25;6;1969;52;no;no;0;1
10636;Región de Los Lagos.;0;410958;205479;7;1978;43;no;si;0;0
11084;Región de Magallanes y la Antártica Chilena.;3;409848;81969.6;6;1974;47;no;no;0;0
9234;Región de Atacama.;2;1130453;282613.25;9;1972;49;no;no;0;1
11127;Región del Ñuble.;0;1126845;563422.5;6;1967;54;no;si;0;1
2475;Región del Ñuble.;1;1052647;350882.3333;8;1983;38;no;no;0;1
7388;Región de Los Lagos.;3;864168;172833.6;10;1974;47;no;no;0;0
2349;Región de Valparaíso.;0;855514;427757;9;1967;54;no;si;0;1
4351;Región del Ñuble.;2;586538;146634.5;2;1982;39;no;no;0;0
8883;Región del Maule.;0;830557;415278.5;4;1964;57;no;si;0;1
4357;Región de Aysén del General Carlos Ibáñez del Campo.;2;670993;167748.25;11;1964;57;no;no;0;0
2417;Región de Tarapacá.;2;632578;158144.5;8;1981;40;no;no;0;0
6759;Región de Aysén del General Carlos Ibáñez del Campo.;2;388169;97042.25;3;1967;54;no;no;0;0
667;Región de Los Lagos.;2;491028;122757;4;1962;59;no;no;0;0
11338;Región de Arica y Parinacota.;0;1052195;526097.5;2;1977;44;no;si;0;1
4821;Región de Los Lagos.;2;934979;233744.75;12;1963;58;no;no;0;1
3006;Región de Los Lagos.;2;1023143;255785.75;11;1974;47;no;no;0;1
1649;Región de Los Ríos.;3;319437;63887.4;2;1973;48;no;no;0;0
467;Región de Atacama.;3;368271;73654.2;1;1967;54;no;no;0;0
2439;Región de Tarapacá.;3;558528;111705.6;9;1974;47;no;no;0;0
9620;Región del Libertador General Bernardo O’Higgins.;1;1044503;348167.6667;10;1965;56;no;no;0;1
5664;Región del Libertador General Bernardo O’Higgins.;0;636515;318257.5;7;1977;44;no;si;0;1
4509;Región del Libertador General Bernardo O’Higgins.;3;897528;179505.6;9;1972;49;no;no;0;0
8063;Región del Ñuble.;2;799402;199850.5;6;1965;56;no;no;0;1
1142;Región de Coquimbo.;1;1061498;353832.6667;4;1965;56;no;no;0;1
5071;Región del Biobío.;2;1191112;297778;2;1963;58;no;no;0;1
10402;Región de Los Ríos.;0;611689;305844.5;3;1978;43;no;si;0;0
10902;Región de La Araucanía.;0;1190737;595368.5;8;1965;56;no;si;0;1
2703;Región de Valparaíso.;2;614777;153694.25;8;1969;52;no;no;0;0
3951;Región de La Araucanía.;0;434706;217353;12;1964;57;no;si;0;0
2471;Región de Coquimbo.;0;306714;153357;12;1970;51;no;si;0;0
7356;Región del Maule.;0;392790;196395;4;1972;49;no;si;0;0
588;Región de Tarapacá.;1;657222;219074;8;1962;59;no;no;0;1
8421;Región de Atacama.;1;496746;165582;8;1978;43;no;no;0;0
9674;Región Metropolitana de Santiago.;3;986963;197392.6;4;1982;39;si;no;0;0
9916;Región de Antofagasta.;2;433484;108371;9;1966;55;no;no;0;0
5032;Región de Tarapacá.;1;1172942;390980.6667;11;1963;58;no;no;0;1
12156;Región de Arica y Parinacota.;1;683717;227905.6667;3;1979;42;no;no;0;0
6348;Región de Antofagasta.;1;1066636;355545.3333;4;1966;55;no;no;0;1
368;Región del Maule.;2;917820;229455;7;1978;43;no;no;0;1
10271;Región Metropolitana de Santiago.;2;781700;195425;2;1968;53;si;no;0;0
4012;Región del Maule.;0;331822;165911;8;1963;58;no;si;0;0
11835;Región del Biobío.;2;492253;123063.25;7;1980;41;no;no;0;0
11747;Región de Atacama.;1;1114048;371349.3333;10;1965;56;no;no;0;1
11312;Región de La Araucanía.;3;897395;179479;9;1975;46;no;no;0;0
8153;Región de Tarapacá.;2;512953;128238.25;10;1968;53;no;no;0;0
726;Región de La Araucanía.;3;903898;180779.6;4;1966;55;no;no;0;1
5338;Región de Atacama.;0;777312;388656;8;1965;56;no;si;0;1
9877;Región de Arica y Parinacota.;1;426690;142230;3;1979;42;no;no;0;0
5456;Región de Coquimbo.;3;944382;188876.4;10;1968;53;no;no;0;1
3697;Región del Biobío.;1;947481;315827;5;1965;56;no;no;0;1
5362;Región del Libertador General Bernardo O’Higgins.;2;756092;189023;1;1964;57;no;no;0;0
12513;Región de Arica y Parinacota.;0;860502;430251;1;1973;48;no;si;0;1
6922;Región de Aysén del General Carlos Ibáñez del Campo.;0;864591;432295.5;1;1969;52;no;si;0;1
4455;Región de Atacama.;3;650816;130163.2;11;1971;50;no;no;0;0
5117;Región de Atacama.;2;1016735;254183.75;7;1963;58;no;no;0;1
8710;Región de Los Ríos.;0;721844;360922;8;1978;43;no;si;0;1
6031;Región Metropolitana de Santiago.;3;439142;87828.4;8;1966;55;si;no;0;0
4518;Región de Tarapacá.;2;307515;76878.75;5;1974;47;no;no;0;0
8915;Región de Magallanes y la Antártica Chilena.;1;976247;325415.6667;2;1975;46;no;no;0;1
6951;Región del Biobío.;3;1007252;201450.4;12;1983;38;no;no;0;0
1523;Región de Aysén del General Carlos Ibáñez del Campo.;3;1081556;216311.2;5;1966;55;no;no;0;1
10359;Región de Los Ríos.;0;1012488;506244;7;1972;49;no;si;0;1
9599;Región de Antofagasta.;0;932863;466431.5;2;1974;47;no;si;0;1
12230;Región del Biobío.;1;383524;127841.3333;4;1980;41;no;no;0;0
5471;Región de Antofagasta.;2;1163954;290988.5;9;1980;41;no;no;0;1
8196;Región de Aysén del General Carlos Ibáñez del Campo.;0;1049704;524852;11;1983;38;no;si;0;1
897;Región de Coquimbo.;3;953412;190682.4;1;1965;56;no;no;0;1
7303;Región del Biobío.;2;335664;83916;10;1980;41;no;no;0;0
12395;Región del Libertador General Bernardo O’Higgins.;0;757477;378738.5;2;1966;55;no;si;0;1
6316;Región del Biobío.;0;524711;262355.5;1;1974;47;no;si;0;0
10286;Región de Aysén del General Carlos Ibáñez del Campo.;3;619920;123984;7;1979;42;no;no;0;0
7936;Región del Biobío.;0;748850;374425;11;1976;45;no;si;0;1
2959;Región del Ñuble.;2;609485;152371.25;5;1973;48;no;no;0;0
3554;Región Metropolitana de Santiago.;2;693146;173286.5;11;1975;46;si;no;0;0
7235;Región del Maule.;0;532875;266437.5;2;1971;50;no;si;0;0
19;Región de Arica y Parinacota.;3;433354;86670.8;4;1962;59;no;no;0;0
7956;Región de Arica y Parinacota.;0;431915;215957.5;1;1979;42;no;si;0;0
9808;Región del Ñuble.;3;662519;132503.8;7;1982;39;no;no;0;0
4369;Región del Maule.;0;952805;476402.5;12;1974;47;no;si;0;1
10435;Región de Aysén del General Carlos Ibáñez del Campo.;3;776382;155276.4;4;1963;58;no;no;0;0
8270;Región del Libertador General Bernardo O’Higgins.;3;1076540;215308;11;1973;48;no;no;0;1
4993;Región de Arica y Parinacota.;2;415990;103997.5;7;1975;46;no;no;0;0
5083;Región de Aysén del General Carlos Ibáñez del Campo.;3;327917;65583.4;3;1983;38;no;no;0;0
9182;Región de Los Ríos.;3;395603;79120.6;3;1967;54;no;no;0;0
25;Región de Antofagasta.;1;483356;161118.6667;8;1973;48;no;no;0;0
708;Región de Los Ríos.;3;330209;66041.8;5;1967;54;no;no;0;0
7519;Región de Antofagasta.;0;496084;248042;10;1982;39;no;si;0;0
9780;Región de Los Lagos.;1;858573;286191;12;1979;42;no;no;0;1
1313;Región de Antofagasta.;1;1091177;363725.6667;2;1982;39;no;no;0;1
11889;Región de Tarapacá.;2;465794;116448.5;11;1973;48;no;no;0;0
3601;Región del Maule.;1;954802;318267.3333;7;1972;49;no;no;0;1
3541;Región del Biobío.;0;1068950;534475;11;1982;39;no;si;0;1
8254;Región de Arica y Parinacota.;0;970235;485117.5;7;1982;39;no;si;0;1
1087;Región de Antofagasta.;3;543248;108649.6;2;1979;42;no;no;0;0
9420;Región de Tarapacá.;0;526837;263418.5;11;1965;56;no;si;0;0
4587;Región de Coquimbo.;1;553423;184474.3333;6;1982;39;no;no;0;0
10303;Región de Antofagasta.;0;1060359;530179.5;7;1974;47;no;si;0;1
9267;Región de Los Ríos.;3;976821;195364.2;10;1979;42;no;no;0;0
3438;Región de Antofagasta.;2;932288;233072;10;1971;50;no;no;0;1
4852;Región del Ñuble.;0;531439;265719.5;10;1965;56;no;si;0;0
7721;Región de Arica y Parinacota.;1;1071474;357158;5;1972;49;no;no;0;1
10028;Región Metropolitana de Santiago.;2;691086;172771.5;9;1970;51;si;no;0;0
5615;Región de Tarapacá.;0;555632;277816;4;1966;55;no;si;0;1
7635;Región Metropolitana de Santiago.;1;655049;218349.6667;12;1970;51;si;no;0;0
4344;Región de Antofagasta.;0;801226;400613;3;1972;49;no;si;0;1
2871;Región de Arica y Parinacota.;0;357071;178535.5;8;1978;43;no;si;0;0
955;Región de Aysén del General Carlos Ibáñez del Campo.;3;402394;80478.8;1;1971;50;no;no;0;0
10208;Región de Los Lagos.;0;534431;267215.5;12;1983;38;no;si;0;0
12329;Región de Coquimbo.;0;314218;157109;2;1973;48;no;si;0;0
2999;Región de Tarapacá.;1;871528;290509.3333;8;1976;45;no;no;0;1
8434;Región de Los Lagos.;0;1108699;554349.5;5;1973;48;no;si;0;1
6366;Región del Biobío.;0;1156371;578185.5;4;1970;51;no;si;0;1
12364;Región de Atacama.;3;362219;72443.8;5;1981;40;no;no;0;0
2170;Región del Biobío.;2;757540;189385;12;1962;59;no;no;0;1
10913;Región de La Araucanía.;3;574656;114931.2;2;1962;59;no;no;0;0
7300;Región de Los Lagos.;0;529420;264710;2;1980;41;no;si;0;0
9084;Región de Magallanes y la Antártica Chilena.;2;846592;211648;2;1973;48;no;no;0;1
10152;Región del Libertador General Bernardo O’Higgins.;2;921345;230336.25;6;1971;50;no;no;0;1
8167;Región del Libertador General Bernardo O’Higgins.;2;982095;245523.75;9;1981;40;no;no;0;1
10405;Región de Coquimbo.;2;1127449;281862.25;6;1967;54;no;no;0;1
9815;Región de Aysén del General Carlos Ibáñez del Campo.;0;1140966;570483;6;1966;55;no;si;0;1
1047;Región de Los Lagos.;3;892068;178413.6;6;1979;42;no;no;0;0
2580;Región de Magallanes y la Antártica Chilena.;3;1014379;202875.8;10;1965;56;no;no;0;1
8820;Región de Atacama.;0;901232;450616;6;1963;58;no;si;0;1
10685;Región de Aysén del General Carlos Ibáñez del Campo.;2;1138529;284632.25;10;1977;44;no;no;0;1
10607;Región del Ñuble.;0;1051551;525775.5;9;1977;44;no;si;0;1
9009;Región de Coquimbo.;2;1099907;274976.75;11;1983;38;no;no;0;1
9363;Región de Atacama.;3;1112779;222555.8;3;1982;39;no;no;0;1
2612;Región del Maule.;0;419626;209813;12;1967;54;no;si;0;0
11869;Región de Atacama.;2;544061;136015.25;6;1965;56;no;no;0;0
7878;Región del Ñuble.;1;576672;192224;7;1962;59;no;no;0;0
7959;Región de Atacama.;1;481644;160548;11;1976;45;no;no;0;0
10468;Región de Los Ríos.;3;1056273;211254.6;6;1978;43;no;no;0;1
9543;Región Metropolitana de Santiago.;1;943961;314653.6667;5;1973;48;si;no;0;1
9714;Región de Antofagasta.;1;853918;284639.3333;1;1983;38;no;no;0;1
929;Región de Valparaíso.;1;750411;250137;8;1981;40;no;no;0;0
7289;Región de Aysén del General Carlos Ibáñez del Campo.;0;1017165;508582.5;5;1966;55;no;si;0;1
5070;Región de Arica y Parinacota.;3;1011187;202237.4;12;1979;42;no;no;0;1
4342;Región de Tarapacá.;1;406209;135403;3;1979;42;no;no;0;0
93;Región Metropolitana de Santiago.;1;844880;281626.6667;2;1982;39;si;no;0;1
2565;Región del Libertador General Bernardo O’Higgins.;3;645126;129025.2;3;1972;49;no;no;0;0
2986;Región Metropolitana de Santiago.;1;738905;246301.6667;9;1975;46;si;no;0;0
3561;Región de Antofagasta.;0;1174230;587115;11;1966;55;no;si;0;1
5405;Región de Los Lagos.;3;766257;153251.4;11;1977;44;no;no;0;0
5221;Región de Arica y Parinacota.;2;769227;192306.75;2;1970;51;no;no;0;0
2583;Región del Libertador General Bernardo O’Higgins.;1;901189;300396.3333;10;1967;54;no;no;0;1
9456;Región del Maule.;2;1051139;262784.75;1;1963;58;no;no;0;1
7234;Región del Ñuble.;0;321416;160708;12;1973;48;no;si;0;0
8520;Región de Valparaíso.;1;300400;100133.3333;8;1982;39;no;no;0;0
11676;Región de Aysén del General Carlos Ibáñez del Campo.;2;904845;226211.25;5;1971;50;no;no;0;1
10134;Región del Ñuble.;2;1051847;262961.75;3;1974;47;no;no;0;1
11739;Región de Coquimbo.;2;653619;163404.75;1;1965;56;no;no;0;0
334;Región de Arica y Parinacota.;2;513830;128457.5;9;1981;40;no;no;0;0
10201;Región de Aysén del General Carlos Ibáñez del Campo.;3;785832;157166.4;2;1971;50;no;no;0;0
837;Región del Ñuble.;0;657533;328766.5;1;1982;39;no;si;0;1
9509;Región del Maule.;0;598413;299206.5;1;1963;58;no;si;0;1
5135;Región de Aysén del General Carlos Ibáñez del Campo.;2;1116671;279167.75;9;1981;40;no;no;0;1
11534;Región del Biobío.;2;888379;222094.75;9;1975;46;no;no;0;1
1101;Región de Aysén del General Carlos Ibáñez del Campo.;2;790065;197516.25;8;1976;45;no;no;0;0
4429;Región de Los Ríos.;2;776768;194192;11;1979;42;no;no;0;0
4204;Región de Atacama.;0;949178;474589;1;1978;43;no;si;0;1
4617;Región de Los Lagos.;3;1046549;209309.8;12;1979;42;no;no;0;1
3223;Región de Atacama.;0;1004961;502480.5;10;1977;44;no;si;0;1
574;Región de Arica y Parinacota.;2;696867;174216.75;6;1977;44;no;no;0;0
9085;Región de Los Ríos.;0;1100097;550048.5;5;1971;50;no;si;0;1
1325;Región de Atacama.;0;641820;320910;10;1968;53;no;si;0;1
11839;Región del Ñuble.;1;1125464;375154.6667;10;1972;49;no;no;0;1
10115;Región de Arica y Parinacota.;3;575494;115098.8;5;1975;46;no;no;0;0
3851;Región del Maule.;0;529560;264780;10;1964;57;no;si;0;0
3788;Región del Ñuble.;1;865411;288470.3333;4;1973;48;no;no;0;1
8040;Región de Tarapacá.;3;407578;81515.6;9;1983;38;no;no;0;0
9672;Región de Tarapacá.;2;1149962;287490.5;2;1983;38;no;no;0;1
4214;Región de Los Lagos.;1;925354;308451.3333;6;1975;46;no;no;0;1
3895;Región de Valparaíso.;0;350879;175439.5;5;1964;57;no;si;0;0
6636;Región de Arica y Parinacota.;3;910869;182173.8;8;1980;41;no;no;0;0
1079;Región del Libertador General Bernardo O’Higgins.;1;1055259;351753;9;1971;50;no;no;0;1
12331;Región de Los Ríos.;1;525299;175099.6667;3;1975;46;no;no;0;0
10751;Región de Atacama.;2;731794;182948.5;8;1979;42;no;no;0;0
8627;Región de Tarapacá.;2;581084;145271;5;1979;42;no;no;1;0
9861;Región de Arica y Parinacota.;2;922751;230687.75;11;1975;46;no;no;0;1
10323;Región del Biobío.;2;634056;158514;1;1966;55;no;no;0;0
3192;Región del Maule.;3;524942;104988.4;5;1966;55;no;no;0;0
3711;Región de Arica y Parinacota.;3;1070548;214109.6;4;1965;56;no;no;0;1
9013;Región del Biobío.;0;358429;179214.5;9;1975;46;no;si;0;0
11691;Región de Valparaíso.;2;344818;86204.5;3;1980;41;no;no;0;0
529;Región de Antofagasta.;2;639383;159845.75;2;1969;52;no;no;0;0
6253;Región del Libertador General Bernardo O’Higgins.;1;628264;209421.3333;8;1972;49;no;no;0;0
7076;Región de Coquimbo.;0;525574;262787;6;1976;45;no;si;0;0
5492;Región de Atacama.;2;653849;163462.25;6;1970;51;no;no;0;0
3190;Región de Valparaíso.;2;522901;130725.25;12;1976;45;no;no;0;0
10463;Región de Arica y Parinacota.;2;659311;164827.75;9;1965;56;no;no;0;0
542;Región de Tarapacá.;1;494034;164678;4;1970;51;no;no;0;0
1299;Región de Coquimbo.;0;1160119;580059.5;4;1976;45;no;si;0;1
6741;Región de La Araucanía.;3;1110229;222045.8;8;1975;46;no;no;0;1
9679;Región de Coquimbo.;3;913116;182623.2;2;1979;42;no;no;0;0
8916;Región del Maule.;3;483830;96766;11;1977;44;no;no;0;0
11685;Región de Arica y Parinacota.;3;345456;69091.2;8;1962;59;no;no;0;0
4590;Región de Arica y Parinacota.;2;439495;109873.75;5;1983;38;no;no;0;0
3814;Región de Arica y Parinacota.;1;974494;324831.3333;11;1978;43;no;no;0;1
7564;Región de Los Lagos.;2;973953;243488.25;12;1974;47;no;no;0;1
2684;Región de Aysén del General Carlos Ibáñez del Campo.;1;972015;324005;7;1962;59;no;no;0;1
3041;Región del Ñuble.;0;321742;160871;12;1971;50;no;si;0;0
2381;Región de Arica y Parinacota.;2;629550;157387.5;1;1969;52;no;no;0;0
6728;Región del Maule.;1;1158580;386193.3333;2;1974;47;no;no;0;1
9639;Región de Aysén del General Carlos Ibáñez del Campo.;3;833490;166698;1;1965;56;no;no;0;0
1347;Región del Maule.;2;985315;246328.75;4;1983;38;no;no;0;1
6719;Región Metropolitana de Santiago.;0;1071769;535884.5;8;1964;57;si;si;0;1
12424;Región del Libertador General Bernardo O’Higgins.;3;1180856;236171.2;12;1967;54;no;no;0;1
12478;Región de Arica y Parinacota.;1;1102501;367500.3333;12;1972;49;no;no;0;1
2694;Región de Los Ríos.;2;754295;188573.75;5;1970;51;no;no;0;0
5184;Región de Magallanes y la Antártica Chilena.;1;1063342;354447.3333;1;1975;46;no;no;0;1
10294;Región de Los Lagos.;3;494469;98893.8;8;1971;50;no;no;0;0
8514;Región de Valparaíso.;0;408006;204003;6;1981;40;no;si;0;0
2759;Región de Los Ríos.;3;1156825;231365;1;1968;53;no;no;0;1
3969;Región del Biobío.;3;339929;67985.8;4;1982;39;no;no;0;0
11133;Región de Antofagasta.;1;1014177;338059;7;1964;57;no;no;1;1
8157;Región de Valparaíso.;3;796055;159211;9;1983;38;no;no;0;0
4197;Región del Ñuble.;3;738058;147611.6;7;1981;40;no;no;0;0
10313;Región de Valparaíso.;0;919643;459821.5;9;1977;44;no;si;0;1
11656;Región de Arica y Parinacota.;1;337948;112649.3333;8;1969;52;no;no;0;0
8771;Región de Valparaíso.;0;731629;365814.5;7;1981;40;no;si;0;1
6673;Región del Libertador General Bernardo O’Higgins.;1;452173;150724.3333;12;1977;44;no;no;0;0
8562;Región de Valparaíso.;3;420791;84158.2;11;1977;44;no;no;0;0
6724;Región Metropolitana de Santiago.;3;414818;82963.6;9;1970;51;si;no;0;0
4183;Región de Los Ríos.;2;387885;96971.25;7;1963;58;no;no;0;0
6425;Región del Ñuble.;2;1091058;272764.5;9;1981;40;no;no;0;1
10889;Región de Los Ríos.;0;865887;432943.5;8;1982;39;no;si;0;1
12106;Región del Biobío.;1;730781;243593.6667;5;1965;56;no;no;0;1
11507;Región de Coquimbo.;3;865920;173184;5;1972;49;no;no;0;0
8980;Región de Coquimbo.;1;579312;193104;5;1977;44;no;no;0;0
8666;Región del Biobío.;2;1183554;295888.5;7;1971;50;no;no;0;1
8271;Región de Atacama.;3;600250;120050;11;1981;40;no;no;0;0
105;Región de Los Lagos.;0;894281;447140.5;9;1962;59;no;si;0;1
7424;Región de Coquimbo.;2;1093366;273341.5;1;1976;45;no;no;0;1
6945;Región de Coquimbo.;1;1148084;382694.6667;3;1975;46;no;no;0;1
2451;Región del Libertador General Bernardo O’Higgins.;2;829004;207251;9;1982;39;no;no;0;0
10728;Región de Atacama.;1;847119;282373;2;1982;39;no;no;0;1
8559;Región de Atacama.;1;560579;186859.6667;11;1980;41;no;no;0;0
6758;Región de Antofagasta.;3;418364;83672.8;8;1972;49;no;no;0;0
7849;Región de Los Lagos.;0;774848;387424;1;1980;41;no;si;0;1
211;Región Metropolitana de Santiago.;2;1017118;254279.5;1;1971;50;si;no;0;1
5235;Región de Coquimbo.;2;379963;94990.75;9;1973;48;no;no;0;0
5200;Región de La Araucanía.;2;1172088;293022;5;1967;54;no;no;0;1
8606;Región de Tarapacá.;2;724782;181195.5;8;1965;56;no;no;0;0
11332;Región del Libertador General Bernardo O’Higgins.;3;391892;78378.4;3;1969;52;no;no;0;0
794;Región de Antofagasta.;2;1109639;277409.75;3;1972;49;no;no;0;1
7283;Región de La Araucanía.;1;586822;195607.3333;5;1976;45;no;no;0;0
10813;Región de Coquimbo.;0;967911;483955.5;6;1977;44;no;si;0;1
8629;Región de La Araucanía.;1;1181931;393977;3;1973;48;no;no;0;1
2371;Región de Valparaíso.;2;415917;103979.25;8;1971;50;no;no;0;0
8779;Región del Maule.;2;737729;184432.25;11;1981;40;no;no;0;0
12509;Región de Los Ríos.;2;527358;131839.5;1;1968;53;no;no;0;0
5926;Región de Aysén del General Carlos Ibáñez del Campo.;3;644964;128992.8;6;1981;40;no;no;0;0
1336;Región del Maule.;0;973164;486582;3;1967;54;no;si;0;1
1661;Región Metropolitana de Santiago.;3;872018;174403.6;9;1980;41;si;no;0;0
10054;Región de Los Ríos.;2;1123341;280835.25;7;1966;55;no;no;0;1
3363;Región del Maule.;2;381921;95480.25;9;1968;53;no;no;0;0
6336;Región de Aysén del General Carlos Ibáñez del Campo.;3;1063697;212739.4;12;1983;38;no;no;0;1
690;Región de Arica y Parinacota.;1;971086;323695.3333;8;1977;44;no;no;0;1
6553;Región de Arica y Parinacota.;1;827234;275744.6667;5;1979;42;no;no;0;1
4527;Región de La Araucanía.;1;502295;167431.6667;9;1977;44;no;no;0;0
11059;Región de Antofagasta.;3;862154;172430.8;3;1963;58;no;no;0;1
1950;Región de Antofagasta.;2;782448;195612;6;1966;55;no;no;0;1
4241;Región Metropolitana de Santiago.;2;1184436;296109;11;1975;46;si;no;0;1
7740;Región del Libertador General Bernardo O’Higgins.;2;1042557;260639.25;12;1963;58;no;no;0;1
